rank,distance,queryIdx,trainIdx
303,68.50547790527344,4722,2985
304,68.51277160644531,4863,3129
305,68.54925537109375,4327,2653
306,68.70953369140625,3120,1367
307,68.78953552246094,3896,2236
308,68.81133270263672,2281,320
309,68.86943817138672,3579,1843
310,68.89847564697266,4070,2414
311,68.96376037597656,2210,237
312,68.99275207519531,5544,3664
313,69.21704864501953,3545,1814
314,69.23149871826172,3558,1847
315,69.27481842041016,5831,3866
316,69.28203582763672,3214,1490
317,69.29646301269531,3857,2197
318,69.3108901977539,3193,1435
319,69.41181182861328,4546,2859
320,69.6419448852539,2944,1144
321,69.670654296875,4117,2426
322,69.6778335571289,3992,2298
323,69.72804260253906,3264,1540
324,69.79971313476562,2581,713
325,69.85699462890625,2496,604
326,69.87846374511719,4888,3155
327,69.89277648925781,3363,1640
328,69.94283294677734,4721,2993
329,69.96427917480469,4453,2775
330,70.0,3714,1995
331,70.00714111328125,3670,1971
332,70.12132263183594,3123,1370
333,70.14271545410156,5555,3670
334,70.16409301757812,5095,3332
335,70.19258880615234,4564,2872
336,70.34912872314453,4359,2678
337,70.46275329589844,2910,1079
338,70.4698486328125,3333,1598
339,70.47694396972656,4479,2799
340,70.71067810058594,3663,1959
341,70.73188781738281,3114,1350
342,70.7601547241211,3378,1650
343,70.7742919921875,3764,2044
344,70.86607360839844,5631,3724
345,70.894287109375,4084,2402
346,70.9718246459961,5947,3953
347,71.04927825927734,4264,2593
348,71.10555267333984,2307,355
349,71.11962127685547,5977,3967
350,71.40028381347656,5307,3508
351,71.42828369140625,2157,181
352,71.4772720336914,4430,2751
353,71.48426055908203,4433,2752
354,71.49125671386719,5350,3529
355,71.51922607421875,2185,221
356,71.56814575195312,6087,4040
357,71.7077407836914,5672,3752
358,71.74259185791016,3414,1714
359,71.7844009399414,2866,1012
360,72.02777099609375,3364,1663
361,72.10408782958984,4133,2478
362,72.187255859375,4770,3036
363,72.28416442871094,2444,546
364,72.37403106689453,4548,2862
365,72.38093566894531,2735,886
366,72.41546630859375,3296,1538
367,72.55342864990234,3706,1981
368,72.58098602294922,2236,266
369,72.58098602294922,3946,2247
370,72.78736114501953,3277,1553
371,72.82170104980469,3893,2235
372,72.82170104980469,4782,3040
373,72.89032745361328,4653,2947
374,73.04108428955078,3433,1744
375,73.2188491821289,4225,2529
376,73.43704986572266,3217,1485
377,73.43704986572266,3308,1583
378,73.47789001464844,3336,1586
379,73.49829864501953,4539,2831
380,73.59347534179688,4402,2727
381,73.65460205078125,3753,2035
382,73.72923278808594,3677,1948
383,73.79024505615234,2493,603
384,73.83088684082031,4249,2552
